origin,destination,year,month,revenue,number_trips,load_factor,distance,rpks,asks,seats,passengers
ADL,OOL,2018,4,"18,697",126,84.3,"1,607","30,046,079","35,659,330","22,190",18706.17
ADL,OOL,2018,5,"17,346",114,85.5,"1,607","27,875,022","32,593,174","20,282",17341.11
ADL,OOL,2018,6,"15,747",112,79.4,"1,607","25,305,429","31,886,094","19,842",15754.548
ADL,OOL,2018,7,"19,507",124,88.6,"1,607","31,347,749","35,381,319","22,017",19507.062
ADL,OOL,2018,8,"18,970",124,85.8,"1,607","30,484,790","35,521,128","22,104",18965.232
ADL,OOL,2018,9,"18,848",121,87.4,"1,607","30,288,736","34,672,632","21,576",18857.424
ADL,OOL,2018,10,"19,454",128,85.1,"1,607","31,262,578","36,716,736","22,848",19443.648
ADL,OOL,2018,11,"16,836",112,84.7,"1,607","27,055,452","31,953,588","19,884",16841.748
ADL,OOL,2018,12,"19,312",136,79.4,"1,607","31,034,384","39,098,310","24,330",19318.02
ADL,OOL,2019,1,"21,307",155,77,"1,607","34,240,349","44,484,974","27,682",21315.14
ADL,OOL,2019,2,"14,522",104,78.3,"1,607","23,336,854","29,793,780","18,540",14516.82
ADL,OOL,2019,3,"17,103",121,79.5,"1,607","27,484,521","34,566,570","21,510",17100.45
ADL,OOL,2019,4,"18,057",123,81.9,"1,607","29,017,599","35,415,066","22,038",18049.122
ADL,OOL,2019,5,"16,327",115,79.3,"1,607","26,237,489","33,100,986","20,598",16334.214
ADL,OOL,2019,6,"14,931",102,81.6,"1,607","23,994,117","29,408,100","18,300",14932.8
ADL,OOL,2019,7,"19,567",126,86.9,"1,607","31,444,169","36,163,928","22,504",19555.976
ADL,OOL,2019,8,"18,137",114,89.4,"1,607","29,146,159","32,618,886","20,298",18146.412
ADL,OOL,2019,9,"18,370",118,86.6,"1,607","29,520,590","34,074,828","21,204",18362.664
ADL,OOL,2019,10,"20,770",127,91.6,"1,607","33,377,390","36,456,402","22,686",20780.376
ADL,OOL,2019,11,"16,580",108,85.4,"1,607","26,644,060","31,201,512","19,416",16581.264
ADL,OOL,2019,12,"19,485",127,85.8,"1,607","31,312,395","36,499,791","22,713",19487.754
ADL,OOL,2020,1,"19,708",128,86.3,"1,607","31,670,756","36,703,880","22,840",19710.92
ADL,OOL,2020,2,"16,186",109,83.4,"1,607","26,010,902","31,191,870","19,410",16187.94
ADL,OOL,2020,3,"11,638",91,71.2,"1,607","18,702,266","26,255,166","16,338",11632.656
ADL,OOL,2020,4,0,0,0,"1,607",0,0,0,0
ADL,OOL,2020,5,0,0,0,"1,607",0,0,0,0
ADL,OOL,2020,6,0,0,0,"1,607",0,0,0,0
ADL,PER,2014,7,"50,789",476,75.7,"2,120","107,672,680","142,243,520","67,096",50791.672
ADL,PER,2014,8,"49,700",460,76.7,"2,120","105,364,000","137,284,840","64,757",49668.619
ADL,PER,2014,9,"51,530",463,78.1,"2,120","109,243,600","139,841,560","65,963",51517.103
ADL,PER,2014,10,"56,880",464,86.9,"2,120","120,585,600","138,834,560","65,488",56909.072
ADL,PER,2014,11,"49,903",448,82,"2,120","105,794,360","129,078,320","60,886",49926.52
ADL,PER,2014,12,"54,507",469,82.5,"2,120","115,554,840","140,085,360","66,078",54514.35
ADL,PER,2015,1,"51,933",474,76.4,"2,120","110,097,960","144,070,960","67,958",51919.912
ADL,PER,2015,2,"45,982",418,78.9,"2,120","97,481,840","123,494,240","58,252",45960.828
ADL,PER,2015,3,"52,341",477,77.8,"2,120","110,962,920","142,599,680","67,264",52331.392
ADL,PER,2015,4,"52,697",478,76.6,"2,120","111,717,640","145,805,120","68,776",52682.416
ADL,PER,2015,5,"49,036",482,73.4,"2,120","103,956,320","141,628,720","66,806",49035.604
ADL,PER,2015,6,"42,216",461,64.7,"2,120","89,497,920","138,306,680","65,239",42209.633
ADL,PER,2015,7,"53,133",494,74.2,"2,120","112,641,960","151,864,080","71,634",53152.428
ADL,PER,2015,8,"48,421",478,71.8,"2,120","102,652,520","142,949,480","67,429",48414.022
ADL,PER,2015,9,"50,076",474,74.5,"2,120","106,161,120","142,406,760","67,173",50043.885
ADL,PER,2015,10,"54,853",483,79.8,"2,120","116,288,360","145,766,960","68,758",54868.884
ADL,PER,2015,11,"53,767",492,77.4,"2,120","113,986,040","147,214,920","69,441",53747.334
ADL,PER,2015,12,"56,528",496,79.9,"2,120","119,839,360","150,070,560","70,788",56559.612
ADL,PER,2016,1,"52,184",478,76.9,"2,120","110,630,080","143,867,440","67,862",52185.878
ADL,PER,2016,2,"46,243",477,68.8,"2,120","98,035,160","142,570,000","67,250",46268
ADL,PER,2016,3,"52,656",500,72.9,"2,120","111,630,720","153,174,240","72,252",52671.708
ADL,PER,2016,4,"53,722",478,78.2,"2,120","113,890,640","145,595,240","68,677",53705.414
ADL,PER,2016,5,"48,505",434,75.7,"2,120","102,830,600","135,923,800","64,115",48535.055
ADL,PER,2016,6,"46,529",441,68.3,"2,120","98,641,480","144,463,160","68,143",46541.669
ADL,PER,2016,7,"50,683",472,68.9,"2,120","107,447,960","155,858,160","73,518",50653.902
ADL,PER,2016,8,"48,962",482,63.7,"2,120","103,799,440","162,924,120","76,851",48954.087
ADL,PER,2016,9,"51,313",477,66.6,"2,120","108,783,560","163,312,080","77,034",51304.644
ADL,PER,2016,10,"56,254",492,71.9,"2,120","119,258,480","165,926,040","78,267",56273.973
ADL,PER,2016,11,"52,530",470,69.9,"2,120","111,363,600","159,428,240","75,202",52566.198
ADL,PER,2016,12,"57,522",474,76.6,"2,120","121,946,640","159,262,880","75,124",57544.984
ADL,PER,2017,1,"55,737",458,76,"2,120","118,162,440","155,385,400","73,295",55704.2
ADL,PER,2017,2,"47,412",440,69.3,"2,120","100,513,440","145,141,560","68,463",47444.859
ADL,PER,2017,3,"52,526",482,69.5,"2,120","111,355,120","160,182,960","75,558",52512.81
ADL,PER,2017,4,"51,045",446,73.9,"2,120","108,215,400","146,394,480","69,054",51030.906
ADL,PER,2017,5,"47,882",410,75.9,"2,120","101,509,840","133,719,000","63,075",47873.925
ADL,PER,2017,6,"43,336",407,69.2,"2,120","91,872,320","132,718,360","62,603",43321.276
ADL,PER,2017,7,"51,727",460,72.1,"2,120","109,661,240","152,023,080","71,709",51702.189
ADL,PER,2017,8,"47,296",444,69.2,"2,120","100,267,520","144,853,240","68,327",47282.284
ADL,PER,2017,9,"50,541",465,72.7,"2,120","107,146,920","147,390,880","69,524",50543.948
ADL,PER,2017,10,"56,386",497,76.1,"2,120","119,538,320","157,015,680","74,064",56362.704
ADL,PER,2017,11,"53,573",470,77.2,"2,120","113,574,760","147,153,440","69,412",53586.064
ADL,PER,2017,12,"56,680",486,77.4,"2,120","120,161,600","155,345,120","73,276",56715.624
ADL,PER,2018,1,"55,662",478,76.6,"2,120","118,003,440","153,960,760","72,623",55629.218
ADL,PER,2018,2,"47,730",437,74.5,"2,120","101,187,600","135,913,200","64,110",47761.95
ADL,PER,2018,3,"54,400",481,76.2,"2,120","115,328,000","151,365,880","71,399",54406.038
ADL,PER,2018,4,"54,610",460,77.8,"2,120","115,531,520","148,442,400","70,194",54610.932
ADL,PER,2018,5,"52,793",460,75.4,"2,120","111,921,160","148,467,840","70,032",52804.128
ADL,PER,2018,6,"48,372",452,72,"2,120","102,548,640","142,459,760","67,198",48382.56
ADL,PER,2018,7,"54,560",477,76.2,"2,120","115,514,560","151,550,320","71,611",54567.582
ADL,PER,2018,8,"49,405",466,72,"2,120","104,617,760","145,362,040","68,692",49458.24
ADL,PER,2018,9,"50,424",441,78.7,"2,120","106,898,880","135,851,720","64,081",50431.747
ADL,PER,2018,10,"56,576",481,80.4,"2,120","119,788,480","148,995,720","70,406",56606.424
ADL,PER,2018,11,"54,272",466,78.4,"2,120","115,056,640","146,826,960","69,258",54298.272
ADL,PER,2018,12,"56,316",475,80.3,"2,120","119,389,920","148,747,680","70,164",56341.692
ADL,PER,2019,1,"53,071",453,79,"2,120","112,510,520","142,391,920","67,166",53061.14
ADL,PER,2019,2,"47,343",423,75.3,"2,120","100,367,160","133,258,960","62,858",47332.074
ADL,PER,2019,3,"52,995",486,72.6,"2,120","112,349,400","154,808,760","73,023",53014.698
ADL,PER,2019,4,"55,908",480,77.1,"2,120","118,524,960","153,767,840","72,532",55922.172
ADL,PER,2019,5,"54,413",492,73.1,"2,120","115,355,560","157,814,920","74,441",54416.371
ADL,PER,2019,6,"48,750",462,69.8,"2,120","103,350,000","148,069,280","69,844",48751.112
ADL,PER,2019,7,"57,437",505,74.5,"2,120","121,766,440","163,536,800","77,140",57469.3
ADL,PER,2019,8,"55,413",484,76,"2,120","117,475,560","154,647,640","72,947",55439.72
ADL,PER,2019,9,"53,322",455,77.8,"2,120","113,042,640","145,328,120","68,551",53332.678
ADL,PER,2019,10,"62,148",500,81.4,"2,120","131,753,760","161,921,360","76,378",62171.692
ADL,PER,2019,11,"57,780",455,81.6,"2,120","122,493,600","150,098,120","70,801",57773.616
ADL,PER,2019,12,"58,254",452,83.6,"2,120","123,498,480","147,800,040","69,717",58283.412
ADL,PER,2020,1,"56,502",434,84.7,"2,120","119,784,240","141,359,480","66,679",56477.113
ADL,PER,2020,2,"48,805",425,75.1,"2,120","103,466,600","137,755,480","64,979",48799.229
ADL,PER,2020,3,"35,323",380,62.1,"2,120","74,884,760","120,511,400","56,845",35300.745
ADL,PER,2020,4,653,50,20.8,"2,120","1,384,360","6,639,840","3,132",651.456
ADL,PER,2020,7,"3,194",88,35.1,"2,120","6,771,280","19,300,480","9,104",3195.504
ADL,PER,2020,8,"2,947",94,28.1,"2,120","6,247,640","22,217,600","10,480",2944.88
ADL,PLO,2014,7,"14,714",623,52,246,"3,619,644","6,963,522","28,307",14719.64
ADL,PLO,2014,8,"15,935",622,56.1,246,"3,920,010","6,985,908","28,398",15931.278
ADL,PLO,2014,9,"15,891",616,55.9,246,"3,909,186","6,997,716","28,446",15901.314
ADL,PLO,2014,10,"17,364",634,59.1,246,"4,271,544","7,224,528","29,368",17356.488
ADL,PLO,2014,11,"16,392",605,58.9,246,"4,032,432","6,848,886","27,841",16398.349
ADL,PLO,2014,12,"16,800",563,63.3,246,"4,132,800","6,527,364","26,534",16796.022
ADL,PLO,2015,1,"15,855",479,68.7,246,"3,900,330","5,674,236","23,066",15846.342
ADL,PLO,2015,2,"15,551",507,64.1,246,"3,825,546","5,971,896","24,276",15560.916
ADL,PLO,2015,3,"17,692",629,61.6,246,"4,352,232","7,066,350","28,725",17694.6
ADL,PLO,2015,4,"15,500",617,64.3,246,"3,813,000","5,929,584","24,104",15498.872
ADL,PLO,2015,5,"14,875",663,57.5,246,"3,659,250","6,361,068","25,858",14868.35
ADL,PLO,2015,6,"14,284",608,60.4,246,"3,513,864","5,822,328","23,668",14295.472
ADL,PLO,2015,7,"14,629",655,57.8,246,"3,598,734","6,230,196","25,326",14638.428
ADL,PLO,2015,8,"14,352",640,57.8,246,"3,530,592","6,103,014","24,809",14339.602
ADL,PLO,2015,9,"14,404",627,59.3,246,"3,543,384","5,976,816","24,296",14407.528
ADL,PLO,2015,10,"15,999",644,64,246,"3,935,754","6,153,936","25,016",16010.24
ADL,PLO,2015,11,"16,516",628,67.7,246,"4,062,936","5,998,218","24,383",16507.291
ADL,PLO,2015,12,"16,151",617,66,246,"3,973,146","6,023,556","24,486",16160.76
ADL,PLO,2016,1,"15,650",570,67.8,246,"3,849,900","5,679,156","23,086",15652.308
ADL,PLO,2016,2,"14,823",603,63.4,246,"3,646,458","5,748,282","23,367",14814.678
ADL,PLO,2016,3,"15,948",619,66.1,246,"3,923,208","5,933,028","24,118",15941.998
ADL,PLO,2016,4,"15,176",618,63.2,246,"3,733,296","5,907,936","24,016",15178.112
ADL,PLO,2016,5,"14,778",646,59.1,246,"3,635,388","6,155,904","25,024",14789.184
ADL,PLO,2016,6,"13,930",621,57.7,246,"3,426,780","5,938,932","24,142",13929.934
ADL,PLO,2016,7,"13,981",634,56.8,246,"3,439,326","6,056,028","24,618",13983.024
ADL,PLO,2016,8,"14,517",642,58.4,246,"3,571,182","6,109,902","24,837",14504.808
ADL,PLO,2016,9,"14,048",626,57.8,246,"3,455,808","5,983,458","24,323",14058.694
ADL,PLO,2016,10,"15,509",641,62.3,246,"3,815,214","6,128,844","24,914",15521.422
ADL,PLO,2016,11,"14,638",620,60.8,246,"3,600,948","5,919,744","24,064",14630.912
ADL,PLO,2016,12,"15,897",604,67,246,"3,910,662","5,834,382","23,717",15890.39
ADL,PLO,2017,1,"14,000",556,63.8,246,"3,444,000","5,399,946","21,951",14004.738
ADL,PLO,2017,2,"13,789",582,61.3,246,"3,392,094","5,536,476","22,506",13796.178
ADL,PLO,2017,3,"16,429",650,65.3,246,"4,041,534","6,187,884","25,154",16425.562
ADL,PLO,2017,4,"14,504",590,63.1,246,"3,567,984","5,657,016","22,996",14510.476
ADL,PLO,2017,5,"14,037",641,56.7,246,"3,453,102","6,093,912","24,772",14045.724
ADL,PLO,2017,6,"13,888",622,57.5,246,"3,416,448","5,937,702","24,137",13878.775
ADL,PLO,2017,7,"13,572",633,55.6,246,"3,338,712","6,006,582","24,417",13575.852
ADL,PLO,2017,8,"13,373",661,51.8,246,"3,289,758","6,345,078","25,793",13360.774
ADL,PLO,2017,9,"14,047",640,56.8,246,"3,455,562","6,086,286","24,741",14052.888
ADL,PLO,2017,10,"14,246",644,57.1,246,"3,504,516","6,136,224","24,944",14243.024
ADL,PLO,2017,11,"14,747",619,61.6,246,"3,627,762","5,887,026","23,931",14741.496
ADL,PLO,2017,12,"14,867",580,65.3,246,"3,657,282","5,603,880","22,780",14875.34
ADL,PLO,2018,1,"14,064",573,62.2,246,"3,459,744","5,559,354","22,599",14056.578
ADL,PLO,2018,2,"13,670",560,62.8,246,"3,362,820","5,350,992","21,752",13660.256
ADL,PLO,2018,3,"15,814",611,66,246,"3,890,244","5,892,930","23,955",15810.3
ADL,PLO,2018,4,"14,508",573,64.3,246,"3,568,968","5,551,236","22,566",14509.938
